id,activity,timestamp,ot:Container,ot:Customer Order,ot:Forklift,ot:Handling Unit,ot:Transport Document,ot:Truck,ot:Vehicle
collect_hu4317,Collect Goods,2023-11-21T15:47:19+00:00,,,,hu4317#HU collected,,,
load_truck_hu4330,Load Truck,2023-11-21T15:47:19+00:00,cr795#CR laded,,,hu4330#HU loaded,,tr4#TR laded,
collect_hu4322,Collect Goods,2023-11-21T15:55:26+00:00,,,,hu4322#HU collected,,,
load_truck_hu4317,Load Truck,2023-11-21T15:55:26+00:00,cr804#CR laded,,,hu4317#HU loaded,,tr6#TR laded,
pick_cr831,Pick Up Empty Container,2023-11-21T15:56:55+00:00,cr831#CR picked,,,,,,
drive_term_cr807,Drive to Terminal,2023-11-21T15:56:55+00:00,cr807#CR moved,,,,,tr1#TR moved,
collect_hu4327,Collect Goods,2023-11-21T15:57:40+00:00,,,,hu4327#HU collected,,,
load_truck_hu4322,Load Truck,2023-11-21T15:57:40+00:00,cr779#CR laded,,,hu4322#HU loaded,,tr5#TR laded,
reg_co244,Register Customer Order,2023-11-21T16:47:50+00:00,,co244#registered CO,,,,,
weigh_cr807,Weigh,2023-11-21T17:00:49+00:00,cr807#CR weighted,,fl2#FL weighing,,,,
collect_hu4343,Collect Goods,2023-11-21T17:06:01+00:00,,,,hu4343#HU collected,,,
load_truck_hu4327,Load Truck,2023-11-21T17:06:01+00:00,cr779#CR laded,,,hu4327#HU loaded,,tr5#TR laded,
stock_cr807,Place in Stock,2023-11-21T17:10:48+00:00,cr807#CR stored,,fl2#FL moved,,,,
pick_cr832,Pick Up Empty Container,2023-11-21T17:26:21+00:00,cr832#CR picked,,,,,,
drive_term_cr804,Drive to Terminal,2023-11-21T17:26:21+00:00,cr804#CR moved,,,,,tr6#TR moved,
collect_hu4349,Collect Goods,2023-11-21T17:29:02+00:00,,,,hu4349#HU collected,,,
collect_hu4337,Collect Goods,2023-11-21T17:53:19+00:00,,,,hu4337#HU collected,,,
load_truck_hu4343,Load Truck,2023-11-21T17:55:35+00:00,cr831#CR laded,,,hu4343#HU loaded,,tr1#TR laded,
drive_term_cr827,Drive to Terminal,2023-11-21T18:03:59+00:00,cr827#CR moved,,,,,tr3#TR moved,
pick_cr835,Pick Up Empty Container,2023-11-21T20:22:47+00:00,cr835#CR picked,,,,,,
weigh_cr827,Weigh,2023-11-22T06:07:24+00:00,cr827#CR weighted,,fl3#FL weighing,,,,
stock_cr827,Place in Stock,2023-11-22T06:15:41+00:00,cr827#CR stored,,fl3#FL moved,,,,
weigh_cr804,Weigh,2023-11-22T06:30:12+00:00,cr804#CR weighted,,fl3#FL weighing,,,,
stock_cr804,Place in Stock,2023-11-22T06:31:41+00:00,cr804#CR stored,,fl3#FL moved,,,,
pick_cr819,Pick Up Empty Container,2023-11-22T06:41:42+00:00,cr819#CR picked,,,,,,
drive_term_cr779,Drive to Terminal,2023-11-22T06:41:42+00:00,cr779#CR moved,,,,,tr5#TR moved,
weigh_cr779,Weigh,2023-11-22T06:44:06+00:00,cr779#CR weighted,,fl1#FL weighing,,,,
stock_cr779,Place in Stock,2023-11-22T06:51:04+00:00,cr779#CR stored,,fl1#FL moved,,,,
collect_hu4360,Collect Goods,2023-11-22T06:56:26+00:00,,,,hu4360#HU collected,,,
load_truck_hu4337,Load Truck,2023-11-22T06:56:26+00:00,cr830#CR laded,,,hu4337#HU loaded,,tr2#TR laded,
collect_hu4346,Collect Goods,2023-11-22T07:58:02+00:00,,,,hu4346#HU collected,,,
load_truck_hu4360,Load Truck,2023-11-22T08:03:20+00:00,cr819#CR laded,,,hu4360#HU loaded,,tr5#TR laded,
load_truck_hu4349,Load Truck,2023-11-22T08:37:50+00:00,cr832#CR laded,,,hu4349#HU loaded,,tr6#TR laded,
collect_hu4353,Collect Goods,2023-11-22T09:00:51+00:00,,,,hu4353#HU collected,,,
load_truck_hu4346,Load Truck,2023-11-22T09:00:51+00:00,cr832#CR laded,,,hu4346#HU loaded,,tr6#TR laded,
collect_hu4352,Collect Goods,2023-11-22T09:01:25+00:00,,,,hu4352#HU collected,,,
load_truck_hu4353,Load Truck,2023-11-22T09:01:25+00:00,cr835#CR laded,,,hu4353#HU loaded,,tr3#TR laded,
collect_hu4347,Collect Goods,2023-11-22T09:08:58+00:00,,,,hu4347#HU collected,,,
load_truck_hu4352,Load Truck,2023-11-22T09:08:58+00:00,cr835#CR laded,,,hu4352#HU loaded,,tr3#TR laded,
collect_hu4335,Collect Goods,2023-11-22T09:10:23+00:00,,,,hu4335#HU collected,,,
load_truck_hu4347,Load Truck,2023-11-22T09:10:23+00:00,cr832#CR laded,,,hu4347#HU loaded,,tr6#TR laded,
collect_hu4351,Collect Goods,2023-11-22T09:12:01+00:00,,,,hu4351#HU collected,,,
load_truck_hu4335,Load Truck,2023-11-22T09:12:01+00:00,cr830#CR laded,,,hu4335#HU loaded,,tr2#TR laded,
collect_hu4361,Collect Goods,2023-11-22T09:13:14+00:00,,,,hu4361#HU collected,,,
load_truck_hu4351,Load Truck,2023-11-22T09:13:14+00:00,cr832#CR laded,,,hu4351#HU loaded,,tr6#TR laded,
collect_hu4359,Collect Goods,2023-11-22T09:17:39+00:00,,,,hu4359#HU collected,,,
load_truck_hu4361,Load Truck,2023-11-22T09:17:39+00:00,cr819#CR laded,,,hu4361#HU loaded,,tr5#TR laded,
collect_hu4342,Collect Goods,2023-11-22T09:24:05+00:00,,,,hu4342#HU collected,,,
load_truck_hu4359,Load Truck,2023-11-22T09:24:05+00:00,cr819#CR laded,,,hu4359#HU loaded,,tr5#TR laded,
collect_hu4356,Collect Goods,2023-11-22T09:26:50+00:00,,,,hu4356#HU collected,,,
load_truck_hu4342,Load Truck,2023-11-22T09:26:50+00:00,cr831#CR laded,,,hu4342#HU loaded,,tr1#TR laded,
collect_hu4354,Collect Goods,2023-11-22T09:28:31+00:00,,,,hu4354#HU collected,,,
load_truck_hu4356,Load Truck,2023-11-22T09:28:31+00:00,cr819#CR laded,,,hu4356#HU loaded,,tr5#TR laded,
collect_hu4345,Collect Goods,2023-11-22T09:33:41+00:00,,,,hu4345#HU collected,,,
load_truck_hu4354,Load Truck,2023-11-22T09:33:41+00:00,cr835#CR laded,,,hu4354#HU loaded,,tr3#TR laded,
create_td240,Create Transport Document,2023-11-22T09:39:08+00:00,,co240#TD created for CO,,,td240#created TD,,
collect_hu4329,Collect Goods,2023-11-22T09:40:16+00:00,,,,hu4329#HU collected,,,
load_truck_hu4345,Load Truck,2023-11-22T09:40:16+00:00,cr831#CR laded,,,hu4345#HU loaded,,tr1#TR laded,
collect_hu4350,Collect Goods,2023-11-22T09:41:17+00:00,,,,hu4350#HU collected,,,
load_truck_hu4329,Load Truck,2023-11-22T09:41:17+00:00,cr795#CR laded,,,hu4329#HU loaded,,tr4#TR laded,
collect_hu4328,Collect Goods,2023-11-22T09:43:21+00:00,,,,hu4328#HU collected,,,
load_truck_hu4350,Load Truck,2023-11-22T09:43:21+00:00,cr832#CR laded,,,hu4350#HU loaded,,tr6#TR laded,
collect_hu4334,Collect Goods,2023-11-22T09:45:51+00:00,,,,hu4334#HU collected,,,
load_truck_hu4328,Load Truck,2023-11-22T09:45:51+00:00,cr795#CR laded,,,hu4328#HU loaded,,tr4#TR laded,
collect_hu4348,Collect Goods,2023-11-22T09:47:30+00:00,,,,hu4348#HU collected,,,
load_truck_hu4334,Load Truck,2023-11-22T09:47:30+00:00,cr830#CR laded,,,hu4334#HU loaded,,tr2#TR laded,
collect_hu4341,Collect Goods,2023-11-22T09:49:44+00:00,,,,hu4341#HU collected,,,
load_truck_hu4348,Load Truck,2023-11-22T09:49:44+00:00,cr832#CR laded,,,hu4348#HU loaded,,tr6#TR laded,
collect_hu4344,Collect Goods,2023-11-22T09:50:36+00:00,,,,hu4344#HU collected,,,
load_truck_hu4341,Load Truck,2023-11-22T09:50:36+00:00,cr831#CR laded,,,hu4341#HU loaded,,tr1#TR laded,
collect_hu4358,Collect Goods,2023-11-22T09:54:55+00:00,,,,hu4358#HU collected,,,
load_truck_hu4344,Load Truck,2023-11-22T09:54:55+00:00,cr831#CR laded,,,hu4344#HU loaded,,tr1#TR laded,
collect_hu4357,Collect Goods,2023-11-22T09:56:44+00:00,,,,hu4357#HU collected,,,
load_truck_hu4358,Load Truck,2023-11-22T09:56:44+00:00,cr819#CR laded,,,hu4358#HU loaded,,tr5#TR laded,
collect_hu4355,Collect Goods,2023-11-22T09:58:16+00:00,,,,hu4355#HU collected,,,
collect_hu4339,Collect Goods,2023-11-22T09:59:00+00:00,,,,hu4339#HU collected,,,
load_truck_hu4355,Load Truck,2023-11-22T09:59:00+00:00,cr835#CR laded,,,hu4355#HU loaded,,tr3#TR laded,
pick_cr824,Pick Up Empty Container,2023-11-22T09:59:07+00:00,cr824#CR picked,,,,,,
drive_term_cr795,Drive to Terminal,2023-11-22T09:59:07+00:00,cr795#CR moved,,,,,tr4#TR moved,
load_truck_hu4357,Load Truck,2023-11-22T10:57:21+00:00,cr819#CR laded,,,hu4357#HU loaded,,tr5#TR laded,
collect_hu4362,Collect Goods,2023-11-22T10:59:35+00:00,,,,hu4362#HU collected,,,
load_truck_hu4339,Load Truck,2023-11-22T10:59:35+00:00,cr830#CR laded,,,hu4339#HU loaded,,tr2#TR laded,
weigh_cr795,Weigh,2023-11-22T11:03:47+00:00,cr795#CR weighted,,fl2#FL weighing,,,,
drive_term_cr832,Drive to Terminal,2023-11-22T11:21:44+00:00,cr832#CR moved,,,,,tr6#TR moved,
pick_cr821,Pick Up Empty Container,2023-11-22T11:24:49+00:00,cr821#CR picked,,,,,,
reg_co245,Register Customer Order,2023-11-22T11:30:22+00:00,,co245#registered CO,,,,,
stock_cr795,Place in Stock,2023-11-22T12:04:31+00:00,cr795#CR stored,,fl2#FL moved,,,,
weigh_cr832,Weigh,2023-11-22T12:25:50+00:00,cr832#CR weighted,,fl2#FL weighing,,,,
stock_cr832,Place in Stock,2023-11-22T12:27:41+00:00,cr832#CR stored,,fl2#FL moved,,,,
collect_hu4364,Collect Goods,2023-11-22T12:59:47+00:00,,,,hu4364#HU collected,,,
load_truck_hu4362,Load Truck,2023-11-22T12:59:47+00:00,cr824#CR laded,,,hu4362#HU loaded,,tr4#TR laded,
book_vehs_td240,Book Vehicles,2023-11-22T13:05:19+00:00,,,,,td240#VHs booked for TD,,vh56#booked VHs
drive_term_cr819,Drive to Terminal,2023-11-22T13:09:59+00:00,cr819#CR moved,,,,,tr5#TR moved,
drive_term_cr835,Drive to Terminal,2023-11-22T13:11:38+00:00,cr835#CR moved,,,,,tr3#TR moved,
weigh_cr835,Weigh,2023-11-22T13:13:35+00:00,cr835#CR weighted,,fl3#FL weighing,,,,
stock_cr835,Place in Stock,2023-11-22T13:14:44+00:00,cr835#CR stored,,fl3#FL moved,,,,
weigh_cr819,Weigh,2023-11-22T13:14:51+00:00,cr819#CR weighted,,fl2#FL weighing,,,,
stock_cr819,Place in Stock,2023-11-22T13:18:13+00:00,cr819#CR stored,,fl2#FL moved,,,,
drive_term_cr830,Drive to Terminal,2023-11-22T13:42:00+00:00,cr830#CR moved,,,,,tr2#TR moved,
weigh_cr830,Weigh,2023-11-22T13:44:06+00:00,cr830#CR weighted,,fl1#FL weighing,,,,
stock_cr830,Place in Stock,2023-11-22T13:45:36+00:00,cr830#CR stored,,fl1#FL moved,,,,
collect_hu4372,Collect Goods,2023-11-22T14:00:41+00:00,,,,hu4372#HU collected,,,
load_truck_hu4364,Load Truck,2023-11-22T14:02:12+00:00,cr824#CR laded,,,hu4364#HU loaded,,tr4#TR laded,
collect_hu4363,Collect Goods,2023-11-22T14:07:34+00:00,,,,hu4363#HU collected,,,
load_truck_hu4372,Load Truck,2023-11-22T14:07:34+00:00,cr821#CR laded,,,hu4372#HU loaded,,tr6#TR laded,
collect_hu4371,Collect Goods,2023-11-22T14:09:14+00:00,,,,hu4371#HU collected,,,
load_truck_hu4363,Load Truck,2023-11-22T14:09:14+00:00,cr824#CR laded,,,hu4363#HU loaded,,tr4#TR laded,
collect_hu4369,Collect Goods,2023-11-22T14:11:53+00:00,,,,hu4369#HU collected,,,
load_truck_hu4371,Load Truck,2023-11-22T14:12:17+00:00,cr821#CR laded,,,hu4371#HU loaded,,tr6#TR laded,
collect_hu4368,Collect Goods,2023-11-22T14:14:57+00:00,,,,hu4368#HU collected,,,
load_truck_hu4369,Load Truck,2023-11-22T14:14:57+00:00,cr821#CR laded,,,hu4369#HU loaded,,tr6#TR laded,
collect_hu4340,Collect Goods,2023-11-22T14:15:47+00:00,,,,hu4340#HU collected,,,
collect_hu4366,Collect Goods,2023-11-22T14:18:05+00:00,,,,hu4366#HU collected,,,
load_truck_hu4340,Load Truck,2023-11-22T14:18:05+00:00,cr831#CR laded,,,hu4340#HU loaded,,tr1#TR laded,
collect_hu4365,Collect Goods,2023-11-22T14:18:53+00:00,,,,hu4365#HU collected,,,
load_truck_hu4366,Load Truck,2023-11-22T14:18:53+00:00,cr824#CR laded,,,hu4366#HU loaded,,tr4#TR laded,
load_truck_hu4368,Load Truck,2023-11-22T14:19:24+00:00,cr821#CR laded,,,hu4368#HU loaded,,tr6#TR laded,
collect_hu4370,Collect Goods,2023-11-22T14:22:34+00:00,,,,hu4370#HU collected,,,
load_truck_hu4365,Load Truck,2023-11-22T14:22:34+00:00,cr824#CR laded,,,hu4365#HU loaded,,tr4#TR laded,
collect_hu4367,Collect Goods,2023-11-22T14:23:23+00:00,,,,hu4367#HU collected,,,
load_truck_hu4370,Load Truck,2023-11-22T14:23:23+00:00,cr821#CR laded,,,hu4370#HU loaded,,tr6#TR laded,
load_truck_hu4367,Load Truck,2023-11-22T14:26:27+00:00,cr821#CR laded,,,hu4367#HU loaded,,tr6#TR laded,
drive_term_cr824,Drive to Terminal,2023-11-22T14:33:08+00:00,cr824#CR moved,,,,,tr4#TR moved,
weigh_cr824,Weigh,2023-11-22T14:34:22+00:00,cr824#CR weighted,,fl3#FL weighing,,,,
stock_cr824,Place in Stock,2023-11-22T14:38:05+00:00,cr824#CR stored,,fl3#FL moved,,,,
drive_term_cr831,Drive to Terminal,2023-11-22T15:23:19+00:00,cr831#CR moved,,,,,tr1#TR moved,
weigh_cr831,Weigh,2023-11-22T15:28:36+00:00,cr831#CR weighted,,fl3#FL weighing,,,,
stock_cr831,Place in Stock,2023-11-22T15:29:29+00:00,cr831#CR stored,,fl3#FL moved,,,,
drive_term_cr821,Drive to Terminal,2023-11-22T15:39:32+00:00,cr821#CR moved,,,,,tr6#TR moved,
weigh_cr821,Weigh,2023-11-22T15:40:10+00:00,cr821#CR weighted,,fl1#FL weighing,,,,
stock_cr821,Place in Stock,2023-11-22T15:42:29+00:00,cr821#CR stored,,fl1#FL moved,,,,
reg_co246,Register Customer Order,2023-11-22T17:25:26+00:00,,co246#registered CO,,,,,
pick_cr822,Pick Up Empty Container,2023-11-22T22:03:32+00:00,cr822#CR picked,,,,,,
collect_hu4376,Collect Goods,2023-11-22T22:03:32+00:00,,,,hu4376#HU collected,,,
pick_cr786,Pick Up Empty Container,2023-11-23T05:59:08+00:00,cr786#CR picked,,,,,,
collect_hu4377,Collect Goods,2023-11-23T06:12:40+00:00,,,,hu4377#HU collected,,,
collect_hu4378,Collect Goods,2023-11-23T06:18:15+00:00,,,,hu4378#HU collected,,,
collect_hu4373,Collect Goods,2023-11-23T06:26:24+00:00,,,,hu4373#HU collected,,,
collect_hu4374,Collect Goods,2023-11-23T06:28:27+00:00,,,,hu4374#HU collected,,,
collect_hu4382,Collect Goods,2023-11-23T06:29:59+00:00,,,,hu4382#HU collected,,,
collect_hu4380,Collect Goods,2023-11-23T06:33:07+00:00,,,,hu4380#HU collected,,,
order_crs_td240,Order Empty Containers,2023-11-23T06:34:20+00:00,cr838#CRs ordered/cr839#CRs ordered,,,,td240#ordered for TD,,
collect_hu4384,Collect Goods,2023-11-23T06:43:16+00:00,,,,hu4384#HU collected,,,
collect_hu4379,Collect Goods,2023-11-23T06:44:57+00:00,,,,hu4379#HU collected,,,
collect_hu4383,Collect Goods,2023-11-23T06:49:44+00:00,,,,hu4383#HU collected,,,
collect_hu4375,Collect Goods,2023-11-23T06:51:20+00:00,,,,hu4375#HU collected,,,
collect_hu4381,Collect Goods,2023-11-23T06:56:02+00:00,,,,hu4381#HU collected,,,
to_bay_cr832,Bring to Loading Bay,2023-11-23T06:58:06+00:00,cr832#CR brought to bay,,fl3#FL moved,,,,
to_bay_cr777,Bring to Loading Bay,2023-11-23T06:59:03+00:00,cr777#CR brought to bay,,fl2#FL moved,,,,
to_bay_cr780,Bring to Loading Bay,2023-11-23T07:00:46+00:00,cr780#CR brought to bay,,fl1#FL moved,,,,
load_truck_hu4382,Load Truck,2023-11-23T07:38:53+00:00,cr786#CR laded,,,hu4382#HU loaded,,tr5#TR laded,
load_truck_hu4383,Load Truck,2023-11-23T07:44:08+00:00,cr786#CR laded,,,hu4383#HU loaded,,tr5#TR laded,
load_truck_hu4384,Load Truck,2023-11-23T07:47:11+00:00,cr786#CR laded,,,hu4384#HU loaded,,tr5#TR laded,
load_truck_hu4379,Load Truck,2023-11-23T07:52:28+00:00,cr786#CR laded,,,hu4379#HU loaded,,tr5#TR laded,
load_truck_hu4380,Load Truck,2023-11-23T07:54:52+00:00,cr786#CR laded,,,hu4380#HU loaded,,tr5#TR laded,
load_truck_hu4381,Load Truck,2023-11-23T08:01:03+00:00,cr786#CR laded,,,hu4381#HU loaded,,tr5#TR laded,
load_veh_cr832,Load to Vehicle,2023-11-23T08:06:13+00:00,cr832#CR loaded,,fl3#FL moved,,,,vh52#VH laded
to_bay_cr774,Bring to Loading Bay,2023-11-23T08:07:35+00:00,cr774#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr780,Load to Vehicle,2023-11-23T08:10:23+00:00,cr780#CR loaded,,fl1#FL moved,,,,vh52#VH laded
to_bay_cr804,Bring to Loading Bay,2023-11-23T08:12:08+00:00,cr804#CR brought to bay,,fl1#FL moved,,,,
load_veh_cr774,Load to Vehicle,2023-11-23T08:12:24+00:00,cr774#CR loaded,,fl3#FL moved,,,,vh52#VH laded
to_bay_cr778,Bring to Loading Bay,2023-11-23T08:13:50+00:00,cr778#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr777,Load to Vehicle,2023-11-23T08:16:36+00:00,cr777#CR loaded,,fl2#FL moved,,,,vh52#VH laded
load_truck_hu4374,Load Truck,2023-11-23T08:18:04+00:00,cr822#CR laded,,,hu4374#HU loaded,,tr6#TR laded,
to_bay_cr813,Bring to Loading Bay,2023-11-23T08:18:25+00:00,cr813#CR brought to bay,,fl2#FL moved,,,,
load_truck_hu4377,Load Truck,2023-11-23T08:18:41+00:00,cr822#CR laded,,,hu4377#HU loaded,,tr6#TR laded,
load_veh_cr778,Load to Vehicle,2023-11-23T08:19:32+00:00,cr778#CR loaded,,fl3#FL moved,,,,vh52#VH laded
load_veh_cr804,Load to Vehicle,2023-11-23T08:20:11+00:00,cr804#CR loaded,,fl1#FL moved,,,,vh52#VH laded
load_truck_hu4373,Load Truck,2023-11-23T08:20:56+00:00,cr822#CR laded,,,hu4373#HU loaded,,tr6#TR laded,
to_bay_cr730,Bring to Loading Bay,2023-11-23T08:21:23+00:00,cr730#CR brought to bay,,fl1#FL moved,,,,
load_truck_hu4375,Load Truck,2023-11-23T08:21:52+00:00,cr822#CR laded,,,hu4375#HU loaded,,tr6#TR laded,
load_veh_cr813,Load to Vehicle,2023-11-23T08:22:49+00:00,cr813#CR loaded,,fl2#FL moved,,,,vh52#VH laded
load_truck_hu4376,Load Truck,2023-11-23T08:22:55+00:00,cr822#CR laded,,,hu4376#HU loaded,,tr6#TR laded,
to_bay_cr805,Bring to Loading Bay,2023-11-23T08:23:28+00:00,cr805#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr730,Load to Vehicle,2023-11-23T08:23:58+00:00,cr730#CR loaded,,fl1#FL moved,,,,vh52#VH laded
load_truck_hu4378,Load Truck,2023-11-23T08:24:41+00:00,cr822#CR laded,,,hu4378#HU loaded,,tr6#TR laded,
to_bay_cr779,Bring to Loading Bay,2023-11-23T08:25:13+00:00,cr779#CR brought to bay,,fl2#FL moved,,,,
to_bay_cr801,Bring to Loading Bay,2023-11-23T08:26:22+00:00,cr801#CR brought to bay,,fl1#FL moved,,,,
load_veh_cr805,Load to Vehicle,2023-11-23T08:28:14+00:00,cr805#CR loaded,,fl3#FL moved,,,,vh52#VH laded
to_bay_cr812,Bring to Loading Bay,2023-11-23T08:31:20+00:00,cr812#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr801,Load to Vehicle,2023-11-23T08:32:32+00:00,cr801#CR loaded,,fl1#FL moved,,,,vh52#VH laded
to_bay_cr776,Bring to Loading Bay,2023-11-23T08:34:16+00:00,cr776#CR brought to bay,,fl1#FL moved,,,,
load_veh_cr779,Load to Vehicle,2023-11-23T08:37:08+00:00,cr779#CR loaded,,fl2#FL moved,,,,vh52#VH laded
drive_term_cr822,Drive to Terminal,2023-11-23T08:37:12+00:00,cr822#CR moved,,,,,tr6#TR moved,
weigh_cr822,Weigh,2023-11-23T08:39:26+00:00,cr822#CR weighted,,fl1#FL weighing,,,,
load_veh_cr776,Load to Vehicle,2023-11-23T08:39:26+00:00,cr776#CR loaded,,fl1#FL moved,,,,vh52#VH laded
to_bay_cr773,Bring to Loading Bay,2023-11-23T08:39:30+00:00,cr773#CR brought to bay,,fl2#FL moved,,,,
stock_cr822,Place in Stock,2023-11-23T08:41:35+00:00,cr822#CR stored,,fl1#FL moved,,,,
drive_term_cr786,Drive to Terminal,2023-11-23T08:42:33+00:00,cr786#CR moved,,,,,tr5#TR moved,
to_bay_cr803,Bring to Loading Bay,2023-11-23T08:42:51+00:00,cr803#CR brought to bay,,fl1#FL moved,,,,
load_veh_cr812,Load to Vehicle,2023-11-23T08:43:30+00:00,cr812#CR loaded,,fl3#FL moved,,,,vh52#VH laded
weigh_cr786,Weigh,2023-11-23T08:44:53+00:00,cr786#CR weighted,,fl1#FL weighing,,,,
load_veh_cr803,Load to Vehicle,2023-11-23T08:44:53+00:00,cr803#CR loaded,,fl1#FL moved,,,,vh52#VH laded
to_bay_cr775,Bring to Loading Bay,2023-11-23T08:45:01+00:00,cr775#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr773,Load to Vehicle,2023-11-23T08:45:45+00:00,cr773#CR loaded,,fl2#FL moved,,,,vh52#VH laded
stock_cr786,Place in Stock,2023-11-23T08:46:30+00:00,cr786#CR stored,,fl1#FL moved,,,,
to_bay_cr729,Bring to Loading Bay,2023-11-23T08:47:12+00:00,cr729#CR brought to bay,,fl2#FL moved,,,,
to_bay_cr811,Bring to Loading Bay,2023-11-23T08:48:52+00:00,cr811#CR brought to bay,,fl1#FL moved,,,,
load_veh_cr775,Load to Vehicle,2023-11-23T08:50:13+00:00,cr775#CR loaded,,fl3#FL moved,,,,vh52#VH laded
load_veh_cr729,Load to Vehicle,2023-11-23T08:52:03+00:00,cr729#CR loaded,,fl2#FL moved,,,,vh52#VH laded
to_bay_cr772,Bring to Loading Bay,2023-11-23T08:54:00+00:00,cr772#CR brought to bay,,fl3#FL moved,,,,
load_veh_cr811,Load to Vehicle,2023-11-23T08:58:53+00:00,cr811#CR loaded,,fl1#FL moved,,,,vh52#VH laded
load_veh_cr772,Load to Vehicle,2023-11-23T10:03:09+00:00,cr772#CR loaded,,fl3#FL moved,,,,vh52#VH laded
create_td241,Create Transport Document,2023-11-23T11:14:26+00:00,,co246#TD created for CO,,,td241#created TD,,
reg_co247,Register Customer Order,2023-11-23T11:45:34+00:00,,co247#registered CO,,,,,
pick_cr797,Pick Up Empty Container,2023-11-23T11:51:37+00:00,cr797#CR picked,,,,,,
collect_hu4387,Collect Goods,2023-11-23T11:51:37+00:00,,,,hu4387#HU collected,,,
pick_cr806,Pick Up Empty Container,2023-11-23T12:29:42+00:00,cr806#CR picked,,,,,,
book_vehs_td241,Book Vehicles,2023-11-23T12:52:07+00:00,,,,,td241#VHs booked for TD,,vh56#booked VHs
collect_hu4394,Collect Goods,2023-11-23T12:52:27+00:00,,,,hu4394#HU collected,,,
collect_hu4395,Collect Goods,2023-11-23T12:53:59+00:00,,,,hu4395#HU collected,,,
load_truck_hu4394,Load Truck,2023-11-23T12:54:32+00:00,cr806#CR laded,,,hu4394#HU loaded,,tr4#TR laded,
collect_hu4385,Collect Goods,2023-11-23T12:56:23+00:00,,,,hu4385#HU collected,,,
collect_hu4390,Collect Goods,2023-11-23T12:58:12+00:00,,,,hu4390#HU collected,,,
load_truck_hu4395,Load Truck,2023-11-23T12:58:17+00:00,cr806#CR laded,,,hu4395#HU loaded,,tr4#TR laded,
load_truck_hu4385,Load Truck,2023-11-23T13:16:37+00:00,cr797#CR laded,,,hu4385#HU loaded,,tr3#TR laded,
load_truck_hu4387,Load Truck,2023-11-23T13:17:52+00:00,cr797#CR laded,,,hu4387#HU loaded,,tr3#TR laded,
collect_hu4396,Collect Goods,2023-11-23T14:02:32+00:00,,,,hu4396#HU collected,,,
load_truck_hu4390,Load Truck,2023-11-23T14:02:32+00:00,cr797#CR laded,,,hu4390#HU loaded,,tr3#TR laded,
collect_hu4388,Collect Goods,2023-11-23T14:06:54+00:00,,,,hu4388#HU collected,,,
load_truck_hu4396,Load Truck,2023-11-23T14:06:54+00:00,cr806#CR laded,,,hu4396#HU loaded,,tr4#TR laded,
collect_hu4389,Collect Goods,2023-11-23T14:07:37+00:00,,,,hu4389#HU collected,,,
load_truck_hu4388,Load Truck,2023-11-23T14:07:37+00:00,cr797#CR laded,,,hu4388#HU loaded,,tr3#TR laded,
collect_hu4392,Collect Goods,2023-11-23T14:11:03+00:00,,,,hu4392#HU collected,,,
load_truck_hu4389,Load Truck,2023-11-23T14:11:03+00:00,cr797#CR laded,,,hu4389#HU loaded,,tr3#TR laded,
collect_hu4391,Collect Goods,2023-11-23T14:13:28+00:00,,,,hu4391#HU collected,,,
load_truck_hu4392,Load Truck,2023-11-23T14:13:28+00:00,cr806#CR laded,,,hu4392#HU loaded,,tr4#TR laded,
collect_hu4386,Collect Goods,2023-11-23T14:16:17+00:00,,,,hu4386#HU collected,,,
load_truck_hu4391,Load Truck,2023-11-23T14:16:17+00:00,cr806#CR laded,,,hu4391#HU loaded,,tr4#TR laded,
collect_hu4393,Collect Goods,2023-11-23T14:20:32+00:00,,,,hu4393#HU collected,,,
load_truck_hu4386,Load Truck,2023-11-23T14:20:32+00:00,cr797#CR laded,,,hu4386#HU loaded,,tr3#TR laded,
load_truck_hu4393,Load Truck,2023-11-23T14:21:52+00:00,cr806#CR laded,,,hu4393#HU loaded,,tr4#TR laded,
drive_term_cr797,Drive to Terminal,2023-11-23T14:32:05+00:00,cr797#CR moved,,,,,tr3#TR moved,
weigh_cr797,Weigh,2023-11-23T14:37:52+00:00,cr797#CR weighted,,fl3#FL weighing,,,,
stock_cr797,Place in Stock,2023-11-23T14:40:14+00:00,cr797#CR stored,,fl3#FL moved,,,,
drive_term_cr806,Drive to Terminal,2023-11-23T15:26:05+00:00,cr806#CR moved,,,,,tr4#TR moved,
