id,activity,timestamp,ot:CUSTOMER,ot:MAT,ot:MAT_PLA,ot:PLA,ot:PO_ITEM,ot:SO_ITEM,ot:SUPPLIER,Stock Before,Stock After
e715,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--28#None,MAT-54#None,MAT-54_Plant3#None,Plant3#None,,SO_ITEM--39-3#None,,0.0,0.0
e802,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--24#None,MAT-61#None,MAT-61_Plant4#None,Plant4#None,,SO_ITEM--32-1#None,,53.0,53.0
e1054,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--24#None,MAT-79#None,MAT-79_Plant5#None,Plant5#None,,SO_ITEM--32-2#None,,0.0,0.0
e59,Create Sales Order Item,2024-05-09T00:00:00+00:00,CUSTOMER--2#None,MAT-6#None,MAT-6_Plant4#None,Plant4#None,,SO_ITEM--97-2#None,,62.0,62.0
e654,Create Purchase Suggestion Item,2024-05-09T00:00:00+00:00,,MAT-50#None,MAT-50_Plant2#None,Plant2#None,,,,0.0,0.0
e834,Create Sales Order Item,2024-05-09T00:00:00+00:00,CUSTOMER--2#None,MAT-63#None,MAT-63_Plant1#None,Plant1#None,,SO_ITEM--97-1#None,,0.0,0.0
e959,Create Purchase Suggestion Item,2024-05-09T00:00:00+00:00,,MAT-72#None,MAT-72_Plant5#None,Plant5#None,,,,0.0,0.0
e1081,Create Purchase Order Item,2024-05-09T00:00:00+00:00,,MAT-81#None,MAT-81_Plant5#None,Plant5#None,PO_ITEM--85-1#None,,SUPPLIER--9#None,0.0,0.0
e131,Create Purchase Suggestion Item,2024-05-10T00:00:00+00:00,,MAT-11#None,MAT-11_Plant1#None,Plant1#None,,,,82.0,82.0
e716,Create Purchase Suggestion Item,2024-05-11T00:00:00+00:00,,MAT-54#None,MAT-54_Plant5#None,Plant5#None,,,,0.0,0.0
e743,Create Purchase Suggestion Item,2024-05-11T00:00:00+00:00,,MAT-56#None,MAT-56_Plant5#None,Plant5#None,,,,81.0,81.0
e144,Create Purchase Order Item,2024-05-12T00:00:00+00:00,,MAT-12#None,MAT-12_Plant1#None,Plant1#None,PO_ITEM--20-1#None,,SUPPLIER--25#None,17.0,17.0
e922,Create Purchase Order Item,2024-05-12T00:00:00+00:00,,MAT-69#None,MAT-69_Plant5#None,Plant5#None,PO_ITEM--20-3#None,,SUPPLIER--25#None,0.0,0.0
e1043,Create Purchase Order Item,2024-05-12T00:00:00+00:00,,MAT-78#None,MAT-78_Plant1#None,Plant1#None,PO_ITEM--20-2#None,,SUPPLIER--25#None,36.0,36.0
e1070,Create Sales Order Item,2024-05-12T00:00:00+00:00,CUSTOMER--32#None,MAT-80#None,MAT-80_Plant5#None,Plant5#None,,SO_ITEM--90-1#None,,0.0,0.0
e1131,Create Purchase Order Item,2024-05-12T00:00:00+00:00,,MAT-85#None,MAT-85_Plant2#None,Plant2#None,PO_ITEM--20-4#None,,SUPPLIER--25#None,48.0,48.0
e1222,Create Purchase Order Item,2024-05-12T00:00:00+00:00,,MAT-93#None,MAT-93_Plant3#None,Plant3#None,PO_ITEM--20-5#None,,SUPPLIER--25#None,0.0,0.0
e247,Create Sales Order Item,2024-05-13T00:00:00+00:00,CUSTOMER--32#None,MAT-20#None,MAT-20_Plant3#None,Plant3#None,,SO_ITEM--74-1#None,,39.0,39.0
e498,Create Purchase Suggestion Item,2024-05-13T00:00:00+00:00,,MAT-39#None,MAT-39_Plant1#None,Plant1#None,,,,0.0,0.0
e682,Create Purchase Order Item,2024-05-13T00:00:00+00:00,,MAT-52#None,MAT-52_Plant1#None,Plant1#None,PO_ITEM--139-1#None,,SUPPLIER--14#None,81.0,81.0
e755,Create Sales Order Item,2024-05-13T00:00:00+00:00,CUSTOMER--32#None,MAT-57#None,MAT-57_Plant1#None,Plant1#None,,SO_ITEM--74-4#None,,0.0,0.0
e1163,Create Sales Order Item,2024-05-13T00:00:00+00:00,CUSTOMER--32#None,MAT-88#None,MAT-88_Plant3#None,Plant3#None,,SO_ITEM--74-2#None,,39.0,39.0
e1306,Create Sales Order Item,2024-05-13T00:00:00+00:00,CUSTOMER--32#None,MAT-100#None,MAT-100_Plant5#None,Plant5#None,,SO_ITEM--74-3#None,,0.0,0.0
e19,Create Purchase Order Item,2024-05-14T00:00:00+00:00,,MAT-2#None,MAT-2_Plant3#None,Plant3#None,PO_ITEM--109-1#None,,SUPPLIER--15#None,0.0,0.0
e683,Goods Issue,2024-05-14T00:00:00+00:00,CUSTOMER--163788#None,MAT-52#None,MAT-52_Plant5#None,Plant5#None,,,,64.0,30.0
e118,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--26#None,MAT-10#None,MAT-10_Plant3#None,Plant3#None,,SO_ITEM--196-4#None,,37.0,37.0
e156,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--26#None,MAT-13#None,MAT-13_Plant2#None,Plant2#None,,SO_ITEM--196-1#None,,0.0,0.0
e559,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--48#None,MAT-44#None,MAT-44_Plant5#None,Plant5#None,,SO_ITEM--198-1#None,,0.0,0.0
e622,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--46#None,MAT-48#None,MAT-48_Plant1#None,Plant1#None,,SO_ITEM--126-3#None,,0.0,0.0
e637,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--30#None,MAT-49#None,MAT-49_Plant5#None,Plant5#None,,SO_ITEM--91-1#None,,0.0,0.0
e852,Goods Issue,2024-05-15T00:00:00+00:00,CUSTOMER--635618#None,MAT-64#None,MAT-64_Plant4#None,Plant4#None,,,,125.0,98.0
e977,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--26#None,MAT-73#None,MAT-73_Plant2#None,Plant2#None,,SO_ITEM--196-2#None,,51.0,51.0
e991,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--46#None,MAT-74#None,MAT-74_Plant4#None,Plant4#None,,SO_ITEM--126-2#None,,0.0,0.0
e1113,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--46#None,MAT-83#None,MAT-83_Plant3#None,Plant3#None,,SO_ITEM--126-5#None,,56.0,56.0
e1116,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--26#None,MAT-84#None,MAT-84_Plant2#None,Plant2#None,,SO_ITEM--196-5#None,,14.0,14.0
e1210,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--26#None,MAT-92#None,MAT-92_Plant3#None,Plant3#None,,SO_ITEM--196-3#None,,0.0,0.0
e1261,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--46#None,MAT-96#None,MAT-96_Plant3#None,Plant3#None,,SO_ITEM--126-4#None,,0.0,0.0
e1291,Create Sales Order Item,2024-05-15T00:00:00+00:00,CUSTOMER--46#None,MAT-98#None,MAT-98_Plant4#None,Plant4#None,,SO_ITEM--126-1#None,,0.0,0.0
e323,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--11#None,MAT-26#None,MAT-26_Plant4#None,Plant4#None,,SO_ITEM--151-1#None,,24.0,24.0
e456,Goods Issue,2024-05-17T00:00:00+00:00,CUSTOMER--421165#None,MAT-36#None,MAT-36_Plant1#None,Plant1#None,,,,39.0,0.0
e543,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--25#None,MAT-43#None,MAT-43_Plant2#None,Plant2#None,,SO_ITEM--21-3#None,,0.0,0.0
e602,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--25#None,MAT-47#None,MAT-47_Plant5#None,Plant5#None,,SO_ITEM--21-2#None,,0.0,0.0
e638,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--40#None,MAT-49#None,MAT-49_Plant2#None,Plant2#None,,SO_ITEM--191-5#None,,29.0,29.0
e820,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--25#None,MAT-62#None,MAT-62_Plant3#None,Plant3#None,,SO_ITEM--21-1#None,,110.0,110.0
e923,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--40#None,MAT-69#None,MAT-69_Plant1#None,Plant1#None,,SO_ITEM--191-1#None,,0.0,0.0
e960,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--40#None,MAT-72#None,MAT-72_Plant5#None,Plant5#None,,SO_ITEM--191-4#None,,0.0,0.0
e1055,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--40#None,MAT-79#None,MAT-79_Plant4#None,Plant4#None,,SO_ITEM--191-2#None,,86.0,86.0
e1164,Create Sales Order Item,2024-05-17T00:00:00+00:00,CUSTOMER--40#None,MAT-88#None,MAT-88_Plant1#None,Plant1#None,,SO_ITEM--191-3#None,,0.0,0.0
e119,Create Sales Order Item,2024-05-18T00:00:00+00:00,CUSTOMER--25#None,MAT-10#None,MAT-10_Plant2#None,Plant2#None,,SO_ITEM--19-2#None,,27.0,27.0
e484,Create Sales Order Item,2024-05-18T00:00:00+00:00,CUSTOMER--25#None,MAT-38#None,MAT-38_Plant1#None,Plant1#None,,SO_ITEM--19-4#None,,127.0,127.0
e1139,Create Sales Order Item,2024-05-18T00:00:00+00:00,CUSTOMER--25#None,MAT-86#None,MAT-86_Plant1#None,Plant1#None,,SO_ITEM--19-1#None,,0.0,0.0
e1262,Create Sales Order Item,2024-05-18T00:00:00+00:00,CUSTOMER--25#None,MAT-96#None,MAT-96_Plant5#None,Plant5#None,,SO_ITEM--19-3#None,,0.0,0.0
e248,Create Purchase Suggestion Item,2024-05-19T00:00:00+00:00,,MAT-20#None,MAT-20_Plant2#None,Plant2#None,,,,39.0,39.0
e272,Create Sales Order Item,2024-05-19T00:00:00+00:00,CUSTOMER--7#None,MAT-22#None,MAT-22_Plant1#None,Plant1#None,,SO_ITEM--100-1#None,,23.0,23.0
e528,Create Sales Order Item,2024-05-19T00:00:00+00:00,CUSTOMER--7#None,MAT-42#None,MAT-42_Plant2#None,Plant2#None,,SO_ITEM--100-3#None,,0.0,0.0
e684,Create Sales Order Item,2024-05-19T00:00:00+00:00,CUSTOMER--7#None,MAT-52#None,MAT-52_Plant3#None,Plant3#None,,SO_ITEM--100-2#None,,30.0,30.0
e730,Create Sales Order Item,2024-05-19T00:00:00+00:00,CUSTOMER--42#None,MAT-55#None,MAT-55_Plant4#None,Plant4#None,,SO_ITEM--176-1#None,,96.0,96.0
e853,Create Sales Order Item,2024-05-19T00:00:00+00:00,CUSTOMER--42#None,MAT-64#None,MAT-64_Plant1#None,Plant1#None,,SO_ITEM--176-2#None,,98.0,98.0
e1082,Goods Issue,2024-05-19T00:00:00+00:00,CUSTOMER--833228#None,MAT-81#None,MAT-81_Plant2#None,Plant2#None,,,,79.0,0.0
e20,Create Sales Order Item,2024-05-21T00:00:00+00:00,CUSTOMER--25#None,MAT-2#None,MAT-2_Plant2#None,Plant2#None,,SO_ITEM--51-1#None,,0.0,0.0
e101,Create Purchase Order Item,2024-05-21T00:00:00+00:00,,MAT-9#None,MAT-9_Plant3#None,Plant3#None,PO_ITEM--32-2#None,,SUPPLIER--12#None,88.0,88.0
e237,Create Purchase Order Item,2024-05-21T00:00:00+00:00,,MAT-19#None,MAT-19_Plant5#None,Plant5#None,PO_ITEM--32-1#None,,SUPPLIER--12#None,0.0,0.0
e349,Create Sales Order Item,2024-05-21T00:00:00+00:00,CUSTOMER--25#None,MAT-28#None,MAT-28_Plant4#None,Plant4#None,,SO_ITEM--51-2#None,,0.0,0.0
e854,Create Purchase Order Item,2024-05-21T00:00:00+00:00,,MAT-64#None,MAT-64_Plant5#None,Plant5#None,PO_ITEM--32-3#None,,SUPPLIER--12#None,98.0,98.0
e202,Create Sales Order Item,2024-05-22T00:00:00+00:00,CUSTOMER--15#None,MAT-16#None,MAT-16_Plant5#None,Plant5#None,,SO_ITEM--115-1#None,,0.0,0.0
e1044,Create Sales Order Item,2024-05-22T00:00:00+00:00,CUSTOMER--15#None,MAT-78#None,MAT-78_Plant3#None,Plant3#None,,SO_ITEM--115-2#None,,36.0,36.0
e518,Goods Issue,2024-05-23T00:00:00+00:00,CUSTOMER--717704#None,MAT-41#None,MAT-41_Plant5#None,Plant5#None,,,,74.0,0.0
e978,Goods Issue,2024-05-24T00:00:00+00:00,CUSTOMER--837727#None,MAT-73#None,MAT-73_Plant1#None,Plant1#None,,,,51.0,0.0
e1083,Create Purchase Order Item,2024-05-24T00:00:00+00:00,,MAT-81#None,MAT-81_Plant2#None,Plant2#None,PO_ITEM--55-1#None,,SUPPLIER--13#None,0.0,0.0
e369,Create Sales Order Item,2024-05-25T00:00:00+00:00,CUSTOMER--3#None,MAT-30#None,MAT-30_Plant1#None,Plant1#None,,SO_ITEM--175-1#None,,41.0,41.0
e603,Create Sales Order Item,2024-05-26T00:00:00+00:00,CUSTOMER--37#None,MAT-47#None,MAT-47_Plant5#None,Plant5#None,,SO_ITEM--162-1#None,,0.0,0.0
e60,Create Purchase Order Item,2024-05-27T00:00:00+00:00,,MAT-6#None,MAT-6_Plant4#None,Plant4#None,PO_ITEM--41-1#None,,SUPPLIER--9#None,62.0,62.0
e219,Create Sales Order Item,2024-05-28T00:00:00+00:00,CUSTOMER--11#None,MAT-18#None,MAT-18_Plant2#None,Plant2#None,,SO_ITEM--69-1#None,,50.0,50.0
e924,Create Sales Order Item,2024-05-28T00:00:00+00:00,CUSTOMER--11#None,MAT-69#None,MAT-69_Plant1#None,Plant1#None,,SO_ITEM--69-2#None,,0.0,0.0
e415,Create Purchase Order Item,2024-05-29T00:00:00+00:00,,MAT-33#None,MAT-33_Plant1#None,Plant1#None,PO_ITEM--60-3#None,,SUPPLIER--3#None,89.0,89.0
e821,Create Purchase Order Item,2024-05-29T00:00:00+00:00,,MAT-62#None,MAT-62_Plant5#None,Plant5#None,PO_ITEM--60-2#None,,SUPPLIER--3#None,110.0,110.0
e1301,Create Purchase Order Item,2024-05-29T00:00:00+00:00,,MAT-99#None,MAT-99_Plant3#None,Plant3#None,PO_ITEM--60-1#None,,SUPPLIER--3#None,0.0,0.0
e1117,Goods Issue,2024-05-30T00:00:00+00:00,CUSTOMER--387166#None,MAT-84#None,MAT-84_Plant3#None,Plant3#None,,,,28.0,0.0
e9,Create Purchase Order Item,2024-05-31T00:00:00+00:00,,MAT-1#None,MAT-1_Plant4#None,Plant4#None,PO_ITEM--102-3#None,,SUPPLIER--2#None,0.0,0.0
e474,Create Purchase Order Item,2024-05-31T00:00:00+00:00,,MAT-37#None,MAT-37_Plant1#None,Plant1#None,PO_ITEM--102-4#None,,SUPPLIER--2#None,57.0,57.0
e510,Create Purchase Order Item,2024-05-31T00:00:00+00:00,,MAT-40#None,MAT-40_Plant2#None,Plant2#None,PO_ITEM--102-5#None,,SUPPLIER--2#None,54.0,54.0
e581,Goods Receipt,2024-05-31T00:00:00+00:00,,MAT-46#None,MAT-46_Plant4#None,Plant4#None,PO_ITEM--125-3#None,,SUPPLIER--10#None,0.0,44.0
e1132,Create Purchase Order Item,2024-05-31T00:00:00+00:00,,MAT-85#None,MAT-85_Plant3#None,Plant3#None,PO_ITEM--102-1#None,,SUPPLIER--2#None,50.0,50.0
e1263,Create Purchase Order Item,2024-05-31T00:00:00+00:00,,MAT-96#None,MAT-96_Plant4#None,Plant4#None,PO_ITEM--102-2#None,,SUPPLIER--2#None,0.0,0.0
e582,Create Purchase Suggestion Item,2024-06-01T00:00:00+00:00,,MAT-46#None,MAT-46_Plant1#None,Plant1#None,,,,44.0,44.0
e780,Create Purchase Order Item,2024-06-02T00:00:00+00:00,,MAT-59#None,MAT-59_Plant4#None,Plant4#None,PO_ITEM--30-4#None,,SUPPLIER--1#None,31.0,31.0
e1045,Create Purchase Order Item,2024-06-02T00:00:00+00:00,,MAT-78#None,MAT-78_Plant4#None,Plant4#None,PO_ITEM--30-3#None,,SUPPLIER--1#None,36.0,36.0
e1211,Create Purchase Order Item,2024-06-02T00:00:00+00:00,,MAT-92#None,MAT-92_Plant3#None,Plant3#None,PO_ITEM--30-2#None,,SUPPLIER--1#None,0.0,0.0
e1241,Create Purchase Order Item,2024-06-02T00:00:00+00:00,,MAT-94#None,MAT-94_Plant3#None,Plant3#None,PO_ITEM--30-1#None,,SUPPLIER--1#None,50.0,50.0
e639,Goods Receipt,2024-06-03T00:00:00+00:00,,MAT-49#None,MAT-49_Plant5#None,Plant5#None,PO_ITEM--45-2#None,,SUPPLIER--15#None,0.0,29.0
e47,Create Purchase Order Item,2024-06-04T00:00:00+00:00,,MAT-5#None,MAT-5_Plant4#None,Plant4#None,PO_ITEM--52-2#None,,SUPPLIER--29#None,69.0,69.0
e282,Create Purchase Order Item,2024-06-04T00:00:00+00:00,,MAT-23#None,MAT-23_Plant4#None,Plant4#None,PO_ITEM--52-1#None,,SUPPLIER--29#None,13.0,13.0
e442,Create Sales Order Item,2024-06-04T00:00:00+00:00,CUSTOMER--46#None,MAT-35#None,MAT-35_Plant2#None,Plant2#None,,SO_ITEM--167-1#None,,0.0,0.0
e61,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-6#None,MAT-6_Plant3#None,Plant3#None,PO_ITEM--88-2#None,,SUPPLIER--30#None,62.0,62.0
e87,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-8#None,MAT-8_Plant4#None,Plant4#None,PO_ITEM--88-1#None,,SUPPLIER--30#None,94.0,94.0
e157,Goods Receipt,2024-06-06T00:00:00+00:00,,MAT-13#None,MAT-13_Plant1#None,Plant1#None,PO_ITEM--97-2#None,,SUPPLIER--19#None,0.0,60.0
e370,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-30#None,MAT-30_Plant3#None,Plant3#None,PO_ITEM--88-5#None,,SUPPLIER--30#None,41.0,41.0
e623,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-48#None,MAT-48_Plant3#None,Plant3#None,PO_ITEM--18-3#None,,SUPPLIER--29#None,0.0,0.0
e717,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-54#None,MAT-54_Plant5#None,Plant5#None,PO_ITEM--18-4#None,,SUPPLIER--29#None,0.0,0.0
e855,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-64#None,MAT-64_Plant2#None,Plant2#None,PO_ITEM--88-4#None,,SUPPLIER--30#None,98.0,98.0
e952,Create Sales Order Item,2024-06-06T00:00:00+00:00,CUSTOMER--23#None,MAT-71#None,MAT-71_Plant4#None,Plant4#None,,SO_ITEM--166-2#None,,0.0,0.0
e1046,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-78#None,MAT-78_Plant2#None,Plant2#None,PO_ITEM--18-2#None,,SUPPLIER--29#None,36.0,36.0
e1133,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-85#None,MAT-85_Plant3#None,Plant3#None,PO_ITEM--88-3#None,,SUPPLIER--30#None,50.0,50.0
e1179,Create Purchase Order Item,2024-06-06T00:00:00+00:00,,MAT-89#None,MAT-89_Plant2#None,Plant2#None,PO_ITEM--18-1#None,,SUPPLIER--29#None,0.0,0.0
e1180,Create Sales Order Item,2024-06-06T00:00:00+00:00,CUSTOMER--28#None,MAT-89#None,MAT-89_Plant5#None,Plant5#None,,SO_ITEM--136-1#None,,0.0,0.0
e1264,Create Sales Order Item,2024-06-06T00:00:00+00:00,CUSTOMER--23#None,MAT-96#None,MAT-96_Plant1#None,Plant1#None,,SO_ITEM--166-1#None,,0.0,0.0
e102,Create Sales Order Item,2024-06-07T00:00:00+00:00,CUSTOMER--33#None,MAT-9#None,MAT-9_Plant2#None,Plant2#None,,SO_ITEM--11-2#None,,88.0,88.0
e961,Create Sales Order Item,2024-06-07T00:00:00+00:00,CUSTOMER--33#None,MAT-72#None,MAT-72_Plant2#None,Plant2#None,,SO_ITEM--11-3#None,,0.0,0.0
e1307,Create Sales Order Item,2024-06-07T00:00:00+00:00,CUSTOMER--33#None,MAT-100#None,MAT-100_Plant3#None,Plant3#None,,SO_ITEM--11-1#None,,0.0,0.0
e145,Create Purchase Order Item,2024-06-08T00:00:00+00:00,,MAT-12#None,MAT-12_Plant1#None,Plant1#None,PO_ITEM--86-4#None,,SUPPLIER--18#None,17.0,17.0
e206,Create Purchase Order Item,2024-06-08T00:00:00+00:00,,MAT-17#None,MAT-17_Plant4#None,Plant4#None,PO_ITEM--86-2#None,,SUPPLIER--18#None,0.0,0.0
e443,Create Purchase Order Item,2024-06-08T00:00:00+00:00,,MAT-35#None,MAT-35_Plant5#None,Plant5#None,PO_ITEM--86-3#None,,SUPPLIER--18#None,0.0,0.0
e519,Goods Receipt,2024-06-08T00:00:00+00:00,,MAT-41#None,MAT-41_Plant1#None,Plant1#None,PO_ITEM--29-2#None,,SUPPLIER--29#None,0.0,6.0
e573,Create Purchase Order Item,2024-06-08T00:00:00+00:00,,MAT-45#None,MAT-45_Plant3#None,Plant3#None,PO_ITEM--86-1#None,,SUPPLIER--18#None,95.0,95.0
e756,Create Purchase Order Item,2024-06-08T00:00:00+00:00,,MAT-57#None,MAT-57_Plant5#None,Plant5#None,PO_ITEM--86-5#None,,SUPPLIER--18#None,0.0,0.0
e298,Create Sales Order Item,2024-06-09T00:00:00+00:00,CUSTOMER--26#None,MAT-24#None,MAT-24_Plant2#None,Plant2#None,,SO_ITEM--174-1#None,,0.0,0.0
e604,Create Sales Order Item,2024-06-09T00:00:00+00:00,CUSTOMER--34#None,MAT-47#None,MAT-47_Plant3#None,Plant3#None,,SO_ITEM--85-2#None,,0.0,0.0
e856,Create Sales Order Item,2024-06-09T00:00:00+00:00,CUSTOMER--34#None,MAT-64#None,MAT-64_Plant5#None,Plant5#None,,SO_ITEM--85-4#None,,98.0,98.0
e1181,Create Sales Order Item,2024-06-09T00:00:00+00:00,CUSTOMER--34#None,MAT-89#None,MAT-89_Plant5#None,Plant5#None,,SO_ITEM--85-1#None,,0.0,0.0
e1242,Create Sales Order Item,2024-06-09T00:00:00+00:00,CUSTOMER--34#None,MAT-94#None,MAT-94_Plant3#None,Plant3#None,,SO_ITEM--85-3#None,,50.0,50.0
e698,Create Purchase Order Item,2024-06-11T00:00:00+00:00,,MAT-53#None,MAT-53_Plant2#None,Plant2#None,PO_ITEM--123-1#None,,SUPPLIER--14#None,27.0,27.0
e907,Create Purchase Order Item,2024-06-11T00:00:00+00:00,,MAT-68#None,MAT-68_Plant2#None,Plant2#None,PO_ITEM--123-2#None,,SUPPLIER--14#None,0.0,0.0
e1140,Create Purchase Suggestion Item,2024-06-11T00:00:00+00:00,,MAT-86#None,MAT-86_Plant1#None,Plant1#None,,,,0.0,0.0
e939,Goods Receipt,2024-06-12T00:00:00+00:00,,MAT-70#None,MAT-70_Plant3#None,Plant3#None,PO_ITEM--108-5#None,,SUPPLIER--29#None,26.0,87.0
e1009,Create Purchase Order Item,2024-06-12T00:00:00+00:00,,MAT-75#None,MAT-75_Plant5#None,Plant5#None,PO_ITEM--1-1#None,,SUPPLIER--9#None,0.0,0.0
e29,Create Sales Order Item,2024-06-13T00:00:00+00:00,CUSTOMER--42#None,MAT-3#None,MAT-3_Plant4#None,Plant4#None,,SO_ITEM--184-3#None,,92.0,92.0
e407,Create Sales Order Item,2024-06-13T00:00:00+00:00,CUSTOMER--42#None,MAT-32#None,MAT-32_Plant1#None,Plant1#None,,SO_ITEM--184-2#None,,189.0,189.0
e416,Create Sales Order Item,2024-06-13T00:00:00+00:00,CUSTOMER--42#None,MAT-33#None,MAT-33_Plant2#None,Plant2#None,,SO_ITEM--184-4#None,,89.0,89.0
e790,Create Sales Order Item,2024-06-13T00:00:00+00:00,CUSTOMER--42#None,MAT-60#None,MAT-60_Plant2#None,Plant2#None,,SO_ITEM--184-1#None,,10.0,10.0
e1212,Goods Receipt,2024-06-13T00:00:00+00:00,,MAT-92#None,MAT-92_Plant2#None,Plant2#None,PO_ITEM--83-1#None,,SUPPLIER--12#None,0.0,39.0
e36,Goods Receipt,2024-06-14T00:00:00+00:00,,MAT-4#None,MAT-4_Plant3#None,Plant3#None,PO_ITEM--127-1#None,,SUPPLIER--24#None,41.0,64.0
e389,Create Sales Order Item,2024-06-14T00:00:00+00:00,CUSTOMER--37#None,MAT-31#None,MAT-31_Plant2#None,Plant2#None,,SO_ITEM--181-1#None,,0.0,0.0
e718,Create Sales Order Item,2024-06-14T00:00:00+00:00,CUSTOMER--37#None,MAT-54#None,MAT-54_Plant5#None,Plant5#None,,SO_ITEM--181-3#None,,0.0,0.0
e857,Create Sales Order Item,2024-06-14T00:00:00+00:00,CUSTOMER--37#None,MAT-64#None,MAT-64_Plant2#None,Plant2#None,,SO_ITEM--181-4#None,,98.0,98.0
e876,Create Sales Order Item,2024-06-14T00:00:00+00:00,CUSTOMER--37#None,MAT-66#None,MAT-66_Plant2#None,Plant2#None,,SO_ITEM--181-5#None,,0.0,0.0
e925,Create Purchase Suggestion Item,2024-06-14T00:00:00+00:00,,MAT-69#None,MAT-69_Plant3#None,Plant3#None,,,,0.0,0.0
e1134,Create Sales Order Item,2024-06-14T00:00:00+00:00,CUSTOMER--37#None,MAT-85#None,MAT-85_Plant1#None,Plant1#None,,SO_ITEM--181-2#None,,48.0,48.0
e10,Create Purchase Suggestion Item,2024-06-16T00:00:00+00:00,,MAT-1#None,MAT-1_Plant2#None,Plant2#None,,,,0.0,0.0
e207,Goods Receipt,2024-06-17T00:00:00+00:00,,MAT-17#None,MAT-17_Plant1#None,Plant1#None,PO_ITEM--45-2#None,,SUPPLIER--15#None,0.0,86.0
e624,Create Sales Order Item,2024-06-17T00:00:00+00:00,CUSTOMER--27#None,MAT-48#None,MAT-48_Plant5#None,Plant5#None,,SO_ITEM--152-1#None,,0.0,0.0
e719,Goods Receipt,2024-06-17T00:00:00+00:00,,MAT-54#None,MAT-54_Plant1#None,Plant1#None,PO_ITEM--8-3#None,,SUPPLIER--26#None,0.0,28.0
e11,Create Purchase Order Item,2024-06-18T00:00:00+00:00,,MAT-1#None,MAT-1_Plant2#None,Plant2#None,PO_ITEM--77-1#None,,SUPPLIER--22#None,0.0,0.0
e75,Create Purchase Order Item,2024-06-18T00:00:00+00:00,,MAT-7#None,MAT-7_Plant5#None,Plant5#None,PO_ITEM--77-2#None,,SUPPLIER--22#None,37.0,37.0
e258,Create Purchase Order Item,2024-06-18T00:00:00+00:00,,MAT-21#None,MAT-21_Plant4#None,Plant4#None,PO_ITEM--125-1#None,,SUPPLIER--10#None,0.0,0.0
e835,Create Purchase Order Item,2024-06-18T00:00:00+00:00,,MAT-63#None,MAT-63_Plant5#None,Plant5#None,PO_ITEM--77-3#None,,SUPPLIER--22#None,0.0,0.0
e158,Create Sales Order Item,2024-06-19T00:00:00+00:00,CUSTOMER--34#None,MAT-13#None,MAT-13_Plant4#None,Plant4#None,,SO_ITEM--8-4#None,,60.0,60.0
e417,Create Sales Order Item,2024-06-19T00:00:00+00:00,CUSTOMER--34#None,MAT-33#None,MAT-33_Plant2#None,Plant2#None,,SO_ITEM--8-5#None,,89.0,89.0
e529,Create Sales Order Item,2024-06-19T00:00:00+00:00,CUSTOMER--34#None,MAT-42#None,MAT-42_Plant1#None,Plant1#None,,SO_ITEM--8-2#None,,0.0,0.0
e869,Create Sales Order Item,2024-06-19T00:00:00+00:00,CUSTOMER--34#None,MAT-65#None,MAT-65_Plant1#None,Plant1#None,,SO_ITEM--8-1#None,,0.0,0.0
e877,Create Sales Order Item,2024-06-19T00:00:00+00:00,CUSTOMER--34#None,MAT-66#None,MAT-66_Plant3#None,Plant3#None,,SO_ITEM--8-3#None,,0.0,0.0
